loc,trait,group1,group2,meandiff,p-adj,lower,upper,reject
Glyma.16G017100,protein_content,hap1,hap2,-1.6399,0.0008,-2.5878,-0.6921,TRUE
Glyma.11G194300,protein_content,hap1,hap2,-1.636,0.0036,-2.7324,-0.5396,TRUE
Glyma.09G193200,protein_content,hap1,hap2,-1.3956,0.0021,-2.2776,-0.5137,TRUE
Glyma.13G139000,protein_content,hap1,hap2,-0.795,0.0279,-1.5028,-0.0873,TRUE
Glyma.05G213200,protein_content,hap2,hap3,1.9104,0.0139,0.2864,3.5343,TRUE
Glyma.08G229800,protein_content,hap1,hap3,1.2971,0.0009,0.4618,2.1323,TRUE
Glyma.08G291600,protein_content,hap1,hap2,1.6468,0.0002,0.6965,2.5971,TRUE
Glyma.05G197000,protein_content,hap1,hap2,0.8281,0.0067,0.2319,1.4243,TRUE
Glyma.11G256500,protein_content,hap1,hap2,-0.7321,0.0287,-1.3871,-0.077,TRUE
Glyma.04G162700,protein_content,hap1,hap2,1.0807,0.0051,0.3281,1.8334,TRUE
Glyma.07G180000,protein_content,hap1,hap2,-0.7381,0.0217,-1.3673,-0.109,TRUE
Glyma.08G100500,protein_content,hap1,hap2,1.8243,0.0009,0.6005,3.0481,TRUE
Glyma.07G147400,protein_content,hap1,hap2,1.258,0.0018,0.4031,2.113,TRUE
Glyma.14G160200,protein_content,hap3,hap5,2.3165,0.0081,0.4525,4.1804,TRUE
Glyma.04G114800,protein_content,hap1,hap2,1.2387,0.0008,0.4518,2.0256,TRUE
Glyma.11G171800,protein_content,hap1,hap10,2.4691,0.0025,0.6875,4.2508,TRUE
Glyma.11G171800,protein_content,hap10,hap2,-2.4885,0.0047,-4.3829,-0.5941,TRUE
Glyma.10G272600,protein_content,hap1,hap2,-1.0142,0.0013,-1.6273,-0.4011,TRUE
Glyma.08G166100,protein_content,hap2,hap3,1.2244,0.0008,0.4435,2.0053,TRUE
Glyma.04G133100,protein_content,hap1,hap2,1.1209,0.0019,0.3572,1.8847,TRUE
Glyma.19G009000,protein_content,hap1,hap2,-0.8265,0.0109,-1.461,-0.192,TRUE
Glyma.18G071200,protein_content,hap1,hap2,1.4195,0.0271,0.1622,2.6768,TRUE
Glyma.15G174000,protein_content,hap1,hap2,1.6383,0.0065,0.4646,2.8119,TRUE
Glyma.02G229200,protein_content,hap1,hap2,0.9342,0.0394,0.0459,1.8224,TRUE
Glyma.06G274000,protein_content,hap1,hap2,-1.3666,0.0003,-2.18,-0.5532,TRUE
Glyma.08G135000,protein_content,hap1,hap3,0.9682,0.0015,0.3746,1.5617,TRUE
Glyma.08G073000,protein_content,hap1,hap2,1.5117,0.0094,0.375,2.6484,TRUE
Glyma.08G116900,protein_content,hap1,hap2,1.3634,0.0001,0.6205,2.1064,TRUE
Glyma.08G116900,protein_content,hap1,hap3,2.2367,0.0002,0.941,3.5324,TRUE
Glyma.18G185600,protein_content,hap1,hap8,1.8227,0.0418,0.0471,3.5983,TRUE
Glyma.17G057900,protein_content,hap1,hap2,-0.833,0.0301,-1.5849,-0.0811,TRUE
Glyma.03G204300,protein_content,hap1,hap3,1.1368,0.005,0.2902,1.9833,TRUE
Glyma.15G019000,protein_content,hap1,hap2,1.0337,0.0122,0.2277,1.8398,TRUE
Glyma.20G218600,protein_content,hap1,hap2,0.9334,0.0035,0.3108,1.5561,TRUE
Glyma.08G178700,protein_content,hap1,hap2,1.2515,0.0043,0.397,2.1061,TRUE
Glyma.03G240500,protein_content,hap1,hap2,-0.7615,0.0168,-1.3844,-0.1385,TRUE
Glyma.07G177300,protein_content,hap1,hap2,-0.6848,0.0305,-1.3044,-0.0652,TRUE
Glyma.04G054800,protein_content,hap2,hap5,-1.7661,0.0175,-3.3067,-0.2254,TRUE
Glyma.15G017000,protein_content,hap1,hap2,1.0486,0.0103,0.2505,1.8467,TRUE
Glyma.18G122600,protein_content,hap1,hap3,-1.0758,0.0013,-1.7271,-0.4245,TRUE
Glyma.10G209000,protein_content,hap1,hap2,1.5273,0.0002,0.742,2.3125,TRUE
Glyma.04G036100,protein_content,hap1,hap3,-1.8449,0.0006,-3.0022,-0.6877,TRUE
Glyma.07G214600,protein_content,hap1,hap2,-0.6901,0.0243,-1.2897,-0.0904,TRUE
Glyma.05G206500,protein_content,hap1,hap2,0.8036,0.0115,0.1821,1.4251,TRUE
Glyma.08G111200,protein_content,hap1,hap4,1.8607,0.0003,0.7072,3.0142,TRUE
Glyma.08G111200,protein_content,hap2,hap4,1.5495,0.0018,0.4535,2.6456,TRUE
Glyma.19G129900,protein_content,hap1,hap2,-0.8142,0.0082,-1.4155,-0.2129,TRUE
Glyma.04G114700,protein_content,hap1,hap2,1.1571,0.0006,0.5021,1.8121,TRUE
Glyma.17G065300,protein_content,hap1,hap3,-1.279,0.0253,-2.4296,-0.1283,TRUE
Glyma.13G143000,protein_content,hap1,hap2,-0.914,0.0032,-1.5169,-0.311,TRUE
Glyma.18G123400,protein_content,hap1,hap2,-1.2063,0.0004,-1.872,-0.5406,TRUE
Glyma.14G196000,protein_content,hap1,hap2,-0.8377,0.0233,-1.5601,-0.1153,TRUE
Glyma.08G104100,protein_content,hap1,hap2,1.3635,0,0.7614,1.9655,TRUE
Glyma.20G053700,protein_content,hap1,hap3,1.5263,0.0093,0.3805,2.6722,TRUE
Glyma.18G092600,protein_content,hap1,hap2,2.5526,0.0005,0.9874,4.1178,TRUE
Glyma.18G092600,protein_content,hap2,hap3,-2.9844,0.0005,-4.8142,-1.1546,TRUE
Glyma.06G215700,protein_content,hap1,hap2,1.0972,0.0009,0.4565,1.7379,TRUE
Glyma.08G116500,protein_content,hap1,hap3,1.3386,0.0001,0.6821,1.995,TRUE
Glyma.18G172800,protein_content,hap1,hap2,1.6993,0,1.0113,2.3874,TRUE
Glyma.01G010300,protein_content,hap1,hap2,1.5816,0.0003,0.7285,2.4348,TRUE
Glyma.04G128900,protein_content,hap1,hap2,1.2256,0.0015,0.4728,1.9783,TRUE
Glyma.04G168900,protein_content,hap2,hap3,-2.1363,0.0026,-3.6351,-0.6376,TRUE
Glyma.17G035700,protein_content,hap1,hap2,1.1754,0.0008,0.4948,1.8561,TRUE
Glyma.10G059700,protein_content,hap1,hap2,0.8784,0.0108,0.2058,1.551,TRUE
Glyma.08G145400,protein_content,hap1,hap2,1.3479,0.0001,0.6217,2.0741,TRUE
Glyma.08G104800,protein_content,hap1,hap2,1.7633,0.0008,0.6379,2.8887,TRUE
Glyma.08G104800,protein_content,hap1,hap4,1.2145,0.0018,0.3897,2.0394,TRUE
Glyma.13G319900,protein_content,hap1,hap2,1.1789,0.0012,0.4718,1.8861,TRUE
Glyma.20G054000,protein_content,hap1,hap2,1.6736,0.0055,0.4988,2.8484,TRUE
Glyma.01G199000,protein_content,hap1,hap2,1.2515,0.0003,0.5817,1.9212,TRUE
Glyma.17G062800,protein_content,hap1,hap2,-0.948,0.0023,-1.5526,-0.3434,TRUE
Glyma.18G040500,protein_content,hap1,hap2,1.2441,0.0003,0.5763,1.9119,TRUE
Glyma.12G117000,protein_content,hap1,hap2,-1.1374,0.0002,-1.7266,-0.5482,TRUE
Glyma.02G227100,protein_content,hap4,hap6,2.2935,0.0115,0.3553,4.2317,TRUE
Glyma.03G060700,protein_content,hap2,hap3,2.0557,0.0034,0.5787,3.5326,TRUE
Glyma.02G044300,protein_content,hap1,hap3,-1.2243,0.0095,-2.1456,-0.303,TRUE
Glyma.14G071200,protein_content,hap1,hap2,-1.2964,0.0096,-2.2745,-0.3183,TRUE
Glyma.01G031200,protein_content,hap1,hap2,1.5912,0.0059,0.464,2.7184,TRUE
Glyma.20G057400,protein_content,hap1,hap2,1.5504,0.0128,0.333,2.7678,TRUE
Glyma.20G086600,protein_content,hap1,hap4,1.6151,0.0207,0.2012,3.029,TRUE
Glyma.04G190400,protein_content,hap1,hap2,2.0444,0.0024,0.7356,3.3532,TRUE
Glyma.08G109500,protein_content,hap1,hap2,2.0623,0.0001,0.9166,3.2081,TRUE
Glyma.08G109500,protein_content,hap1,hap4,1.5877,0.0274,0.1423,3.033,TRUE
Glyma.15G018100,protein_content,hap1,hap2,0.9885,0.018,0.1712,1.8058,TRUE
Glyma.17G165100,protein_content,hap1,hap2,0.8082,0.0097,0.1981,1.4184,TRUE
Glyma.20G062300,protein_content,hap1,hap2,1.7465,0.0071,0.4816,3.0113,TRUE
Glyma.12G186600,protein_content,hap1,hap2,1.0805,0.0014,0.4221,1.7388,TRUE
Glyma.08G106500,protein_content,hap1,hap2,1.8153,0,0.9322,2.6983,TRUE
Glyma.08G106500,protein_content,hap1,hap3,1.4699,0.0403,0.0513,2.8885,TRUE
Glyma.17G064400,protein_content,hap1,hap2,1.0232,0.0023,0.369,1.6774,TRUE
Glyma.08G116600,protein_content,hap1,hap2,1.2629,0.0001,0.646,1.8798,TRUE
Glyma.03G240000,protein_content,hap1,hap2,-0.9545,0.0196,-1.7545,-0.1546,TRUE
Glyma.03G131200,protein_content,hap1,hap2,1.1478,0.0008,0.4819,1.8138,TRUE
Glyma.03G130100,protein_content,hap1,hap2,1.3251,0.0016,0.4355,2.2148,TRUE
Glyma.18G157500,protein_content,hap2,hap3,1.4084,0.0297,0.0903,2.7266,TRUE
Glyma.05G184900,protein_content,hap1,hap2,-0.7849,0.0275,-1.4816,-0.0882,TRUE
Glyma.08G181300,protein_content,hap1,hap2,1.0606,0.0287,0.1113,2.01,TRUE
Glyma.15G019100,protein_content,hap1,hap2,1.2215,0.0045,0.3835,2.0595,TRUE
Glyma.17G065400,protein_content,hap1,hap4,-1.2635,0.0186,-2.3541,-0.173,TRUE
Glyma.03G034300,protein_content,hap2,hap4,1.5574,0.0258,0.1339,2.9809,TRUE
Glyma.03G017100,protein_content,hap1,hap2,1.5647,0.0129,0.2466,2.8827,TRUE
Glyma.08G075400,protein_content,hap1,hap2,1.0228,0.0373,0.0607,1.9849,TRUE
Glyma.19G011200,protein_content,hap1,hap2,-1.8119,0.0003,-2.7763,-0.8474,TRUE
Glyma.06G273600,protein_content,hap1,hap2,-1.439,0.0001,-2.2309,-0.6471,TRUE
Glyma.07G087700,protein_content,hap4,hap5,1.4177,0.0126,0.2263,2.6091,TRUE
Glyma.18G027400,protein_content,hap1,hap2,-1.1718,0.006,-2.06,-0.2835,TRUE
Glyma.01G037800,protein_content,hap1,hap3,-2.136,0.0001,-3.1533,-1.1187,TRUE
Glyma.05G030700,protein_content,hap1,hap2,1.3539,0.0058,0.3965,2.3114,TRUE
Glyma.04G050200,protein_content,hap1,hap3,-1.1061,0.026,-2.0788,-0.1335,TRUE
Glyma.06G172100,protein_content,hap1,hap2,1.0396,0.0386,0.0552,2.024,TRUE
Glyma.09G243300,protein_content,hap1,hap3,1.315,0.0119,0.2405,2.3895,TRUE
Glyma.01G001100,protein_content,hap1,hap2,0.7172,0.0209,0.1096,1.3248,TRUE
Glyma.17G028400,protein_content,hap1,hap2,1.369,0.0001,0.6826,2.0554,TRUE
Glyma.17G161500,protein_content,hap1,hap2,1.0362,0.0051,0.2625,1.81,TRUE
Glyma.04G043300,protein_content,hap1,hap2,-1.5987,0.0095,-2.8023,-0.3951,TRUE
Glyma.13G320800,protein_content,hap1,hap2,1.136,0.0008,0.4791,1.7928,TRUE
Glyma.13G045700,protein_content,hap1,hap3,1.5559,0.0027,0.4215,2.6904,TRUE
Glyma.08G109400,protein_content,hap1,hap2,1.7965,0.0003,0.7184,2.8745,TRUE
Glyma.08G109400,protein_content,hap2,hap3,-2.9157,0,-4.3541,-1.4773,TRUE
Glyma.15G138700,protein_content,hap1,hap2,-0.7824,0.0166,-1.4213,-0.1435,TRUE
Glyma.04G054100,protein_content,hap1,hap3,-2.1858,0.0012,-3.6244,-0.7471,TRUE
Glyma.20G073400,protein_content,hap1,hap3,2.0279,0.0058,0.4941,3.5617,TRUE
Glyma.06G195500,protein_content,hap1,hap2,0.8234,0.0071,0.2268,1.4199,TRUE
Glyma.12G028200,protein_content,hap2,hap3,2.009,0.0036,0.5577,3.4603,TRUE
Glyma.04G190900,protein_content,hap1,hap3,1.0408,0.0142,0.2116,1.87,TRUE
Glyma.17G148500,protein_content,hap2,hap3,-2.1092,0.0073,-3.7412,-0.4771,TRUE
Glyma.17G020200,protein_content,hap1,hap2,1.1861,0.0031,0.4054,1.9669,TRUE
Glyma.15G029500,protein_content,hap1,hap3,1.0327,0.0044,0.3256,1.7398,TRUE
Glyma.07G174500,protein_content,hap16,hap3,1.5027,0.031,0.1135,2.8919,TRUE
Glyma.15G037200,protein_content,hap2,hap3,-1.3224,0.0127,-2.4361,-0.2087,TRUE
Glyma.05G145200,protein_content,hap1,hap2,1.4538,0.0011,0.5884,2.3191,TRUE
Glyma.07G270700,protein_content,hap2,hap3,-0.9149,0.0279,-1.7501,-0.0797,TRUE
Glyma.08G131500,protein_content,hap1,hap2,0.9342,0.0026,0.3294,1.539,TRUE
Glyma.17G014100,protein_content,hap1,hap2,0.7842,0.0246,0.1015,1.4669,TRUE
Glyma.09G075200,protein_content,hap1,hap2,-1.028,0.0109,-1.8169,-0.2392,TRUE
Glyma.18G152200,protein_content,hap1,hap2,1.0673,0.0065,0.3019,1.8326,TRUE
Glyma.18G166000,protein_content,hap1,hap3,2.0786,0.0019,0.6608,3.4964,TRUE
Glyma.20G211800,protein_content,hap1,hap2,1.1079,0.0003,0.5098,1.706,TRUE
Glyma.08G101400,protein_content,hap1,hap2,-0.83,0.0121,-1.4758,-0.1841,TRUE
Glyma.15G032900,protein_content,hap1,hap2,1.2145,0.0007,0.5188,1.9102,TRUE
Glyma.20G071300,protein_content,hap1,hap2,1.6927,0.0036,0.5588,2.8266,TRUE
Glyma.04G190100,protein_content,hap1,hap3,2.7937,0.0002,1.2008,4.3866,TRUE
Glyma.04G190100,protein_content,hap3,hap4,-2.2919,0.0025,-3.8919,-0.6919,TRUE
Glyma.07G102200,protein_content,hap1,hap3,-1.8416,0.0036,-3.0737,-0.6094,TRUE
Glyma.13G143900,protein_content,hap1,hap2,-1.0802,0.0004,-1.6664,-0.4939,TRUE
Glyma.15G049600,protein_content,hap1,hap3,1.5833,0,0.8529,2.3137,TRUE
Glyma.08G029600,protein_content,hap1,hap2,1.3625,0.0042,0.4337,2.2914,TRUE
Glyma.13G041700,protein_content,hap1,hap2,0.8612,0.0045,0.2698,1.4526,TRUE
Glyma.06G199600,protein_content,hap1,hap2,1.1516,0.0036,0.3802,1.923,TRUE
Glyma.15G031700,protein_content,hap1,hap2,1.2254,0.0008,0.5164,1.9344,TRUE
Glyma.01G199400,protein_content,hap1,hap2,1.1624,0.0005,0.5173,1.8075,TRUE
Glyma.13G033600,protein_content,hap1,hap4,-1.9404,0.0048,-3.3696,-0.5111,TRUE
Glyma.08G147000,protein_content,hap1,hap2,2.1205,0.0003,0.7995,3.4415,TRUE
Glyma.08G147000,protein_content,hap1,hap4,2.235,0.0009,0.7381,3.7319,TRUE
Glyma.18G170500,protein_content,hap1,hap2,1.083,0.0091,0.2728,1.8932,TRUE
Glyma.07G049500,protein_content,hap1,hap2,0.9461,0.0144,0.1906,1.7015,TRUE
Glyma.08G030000,protein_content,hap1,hap3,1.6274,0.0061,0.3902,2.8647,TRUE
Glyma.17G159900,protein_content,hap2,hap6,1.5766,0.0004,0.5781,2.5751,TRUE
Glyma.17G159900,protein_content,hap3,hap6,2.103,0.0049,0.4919,3.7142,TRUE
Glyma.19G255200,protein_content,hap1,hap2,1.6071,0.0001,0.8244,2.3899,TRUE
Glyma.08G132600,protein_content,hap1,hap2,1.3009,0,0.695,1.9069,TRUE
Glyma.18G091400,protein_content,hap3,hap5,-1.8291,0.0034,-3.1404,-0.5178,TRUE
Glyma.08G176800,protein_content,hap1,hap2,1.3541,0.0009,0.5621,2.1462,TRUE
Glyma.13G089400,protein_content,hap1,hap2,1.5406,0.0125,0.3354,2.7459,TRUE
Glyma.17G017700,protein_content,hap1,hap2,2.0478,0.0006,0.8889,3.2068,TRUE
Glyma.06G134900,protein_content,hap3,hap4,-2.5168,0.0003,-4.0116,-1.0221,TRUE
Glyma.15G064900,protein_content,hap1,hap5,-1.5639,0.0045,-2.7173,-0.4105,TRUE
Glyma.14G001600,protein_content,hap1,hap2,2.051,0.0027,0.5544,3.5476,TRUE
Glyma.02G139300,protein_content,hap2,hap3,-1.4889,0.0008,-2.4401,-0.5377,TRUE
Glyma.07G051400,protein_content,hap1,hap2,1.4031,0.0004,0.5559,2.2502,TRUE
Glyma.06G034600,protein_content,hap1,hap2,-0.8314,0.0074,-1.4366,-0.2261,TRUE
Glyma.08G230800,protein_content,hap1,hap2,1.3101,0.0002,0.6252,1.9949,TRUE
Glyma.03G017600,protein_content,hap1,hap2,1.2955,0.0036,0.3604,2.2307,TRUE
Glyma.03G017600,protein_content,hap1,hap3,1.3864,0.0006,0.5168,2.256,TRUE
Glyma.15G043400,protein_content,hap1,hap3,1.3965,0.0013,0.5505,2.2425,TRUE
Glyma.13G089900,protein_content,hap1,hap2,1.411,0.0044,0.4444,2.3776,TRUE
Glyma.15G018800,protein_content,hap1,hap2,1.2204,0.0029,0.4209,2.0199,TRUE
Glyma.17G016900,protein_content,hap1,hap2,2.0038,0.0008,0.845,3.1626,TRUE
Glyma.03G069300,protein_content,hap1,hap2,0.9328,0.0075,0.2523,1.6133,TRUE
Glyma.20G063100,protein_content,hap1,hap2,1.9082,0.0015,0.7371,3.0792,TRUE
Glyma.11G171700,protein_content,hap1,hap2,1.0289,0.0152,0.2005,1.8573,TRUE
Glyma.04G115000,protein_content,hap1,hap3,1.2346,0.0012,0.4254,2.0439,TRUE
Glyma.04G169200,protein_content,hap2,hap3,-2.0025,0.0088,-3.5839,-0.4211,TRUE
Glyma.08G336700,protein_content,hap1,hap2,-1.6702,0.003,-2.7652,-0.5752,TRUE
Glyma.15G033800,protein_content,hap1,hap3,1.1222,0.0232,0.11,2.1345,TRUE
Glyma.15G033800,protein_content,hap3,hap4,-1.6688,0.0008,-2.7824,-0.5552,TRUE
Glyma.08G114800,protein_content,hap1,hap3,1.7704,0.0001,0.7741,2.7667,TRUE
Glyma.08G114800,protein_content,hap2,hap3,1.6429,0.0165,0.2456,3.0403,TRUE
Glyma.20G059400,protein_content,hap1,hap2,1.6019,0.0102,0.3833,2.8205,TRUE
Glyma.01G010200,protein_content,hap1,hap2,1.4598,0.0018,0.5504,2.3692,TRUE
Glyma.10G208800,protein_content,hap1,hap2,1.4465,0.0001,0.7154,2.1776,TRUE
Glyma.12G220700,protein_content,hap1,hap2,1.411,0.0002,0.679,2.143,TRUE
Glyma.13G320400,protein_content,hap1,hap2,1.3882,0.0001,0.7192,2.0573,TRUE
Glyma.20G218700,protein_content,hap1,hap2,0.8982,0.0059,0.2617,1.5347,TRUE
Glyma.05G177700,protein_content,hap2,hap4,1.7867,0.0023,0.4982,3.0752,TRUE
Glyma.11G026800,protein_content,hap2,hap4,-1.2068,0.0194,-2.2726,-0.141,TRUE
Glyma.11G026800,protein_content,hap3,hap4,-1.4548,0.0301,-2.8104,-0.0992,TRUE
Glyma.08G145700,protein_content,hap1,hap2,1.282,0.0001,0.6507,1.9133,TRUE
Glyma.18G130500,protein_content,hap1,hap2,-0.7142,0.0399,-1.3953,-0.0332,TRUE
Glyma.08G105200,protein_content,hap1,hap2,3.0613,0,1.5214,4.6012,TRUE
Glyma.08G060300,protein_content,hap1,hap2,-0.9765,0.0255,-1.8322,-0.1209,TRUE
Glyma.19G260100,protein_content,hap1,hap2,1.6602,0,0.9835,2.3368,TRUE
Glyma.14G189800,protein_content,hap3,hap4,2.1643,0.0009,0.7675,3.5611,TRUE
Glyma.11G214700,protein_content,hap1,hap2,-0.8992,0.0362,-1.7399,-0.0586,TRUE
Glyma.20G219400,protein_content,hap1,hap2,0.8177,0.0116,0.185,1.4505,TRUE
Glyma.02G125800,protein_content,hap1,hap6,-1.6208,0.011,-2.9655,-0.276,TRUE
Glyma.02G125800,protein_content,hap2,hap6,-2.136,0.0036,-3.7337,-0.5382,TRUE
Glyma.02G125800,protein_content,hap3,hap6,-2.5136,0.0006,-4.1583,-0.8689,TRUE
Glyma.10G151200,protein_content,hap1,hap2,-0.7084,0.0311,-1.3517,-0.0651,TRUE
Glyma.18G129000,protein_content,hap1,hap2,-0.7253,0.0366,-1.405,-0.0456,TRUE
Glyma.18G181000,protein_content,hap2,hap3,2.0162,0.0074,0.4518,3.5805,TRUE
Glyma.05G247400,protein_content,hap2,hap3,-1.3335,0.0364,-2.5996,-0.0674,TRUE
Glyma.05G183700,protein_content,hap1,hap2,0.8563,0.0066,0.2415,1.4711,TRUE
Glyma.06G195400,protein_content,hap18,hap4,-1.5609,0.0247,-2.9156,-0.2063,TRUE
Glyma.13G045500,protein_content,hap1,hap3,1.881,0.0281,0.1434,3.6186,TRUE
Glyma.01G214100,protein_content,hap1,hap2,-1.329,0.0097,-2.3327,-0.3253,TRUE
Glyma.20G053400,protein_content,hap1,hap2,1.6811,0.0052,0.5082,2.8539,TRUE
Glyma.08G169700,protein_content,hap1,hap2,1.2121,0.0036,0.3375,2.0866,TRUE
Glyma.06G293300,protein_content,hap1,hap3,2.2848,0.0006,0.7468,3.8228,TRUE
Glyma.08G134800,protein_content,hap2,hap3,1.1295,0.0042,0.3033,1.9557,TRUE
Glyma.08G245900,protein_content,hap1,hap2,1.6089,0,0.8749,2.3428,TRUE
Glyma.08G237700,protein_content,hap1,hap2,1.3669,0.0011,0.5529,2.1808,TRUE
Glyma.20G071000,protein_content,hap1,hap2,1.658,0.0033,0.5599,2.7561,TRUE
Glyma.15G047700,protein_content,hap1,hap2,1.0633,0.0008,0.4445,1.682,TRUE
Glyma.06G312000,protein_content,hap1,hap5,2.0727,0.001,0.6742,3.4712,TRUE
Glyma.06G312000,protein_content,hap3,hap5,1.8409,0.0079,0.3636,3.3183,TRUE
Glyma.20G222800,protein_content,hap1,hap2,1.3626,0.0026,0.3705,2.3548,TRUE
Glyma.03G240600,protein_content,hap1,hap2,-0.8811,0.0264,-1.6789,-0.0833,TRUE
Glyma.13G280100,protein_content,hap1,hap2,-1.0691,0.0036,-1.8395,-0.2987,TRUE
Glyma.20G057700,protein_content,hap1,hap2,1.6811,0.0052,0.5082,2.8539,TRUE
Glyma.07G039300,protein_content,hap1,hap3,-1.0499,0.0096,-1.8867,-0.2132,TRUE
Glyma.15G051500,protein_content,hap1,hap2,1.0534,0.0034,0.3535,1.7533,TRUE
Glyma.01G197500,protein_content,hap1,hap2,1.3441,0.0002,0.6508,2.0374,TRUE
Glyma.07G215500,protein_content,hap1,hap3,1.551,0.0043,0.4936,2.6084,TRUE
Glyma.06G213500,protein_content,hap1,hap4,1.2364,0.0385,0.0455,2.4274,TRUE
Glyma.13G308700,protein_content,hap1,hap3,1.3104,0.0033,0.3732,2.2476,TRUE
Glyma.10G151300,protein_content,hap1,hap2,-0.7965,0.0295,-1.5128,-0.0802,TRUE
Glyma.11G068600,protein_content,hap1,hap4,1.9315,0.0176,0.2758,3.5873,TRUE
Glyma.20G029800,protein_content,hap1,hap2,0.9388,0.0139,0.193,1.6846,TRUE
Glyma.01G009800,protein_content,hap1,hap2,1.0323,0.0148,0.2047,1.8598,TRUE
Glyma.01G183800,protein_content,hap1,hap2,1.1792,0.0124,0.2581,2.1004,TRUE
Glyma.05G057000,protein_content,hap1,hap2,1.0206,0.005,0.3124,1.7287,TRUE
Glyma.20G220200,protein_content,hap2,hap3,-1.4747,0.001,-2.4742,-0.4752,TRUE
Glyma.20G220200,protein_content,hap3,hap4,2.1815,0.0022,0.6174,3.7456,TRUE
Glyma.13G356300,protein_content,hap1,hap2,1.6249,0.0003,0.7469,2.5029,TRUE
Glyma.08G111700,protein_content,hap1,hap2,1.6879,0,0.9302,2.4456,TRUE
Glyma.17G072100,protein_content,hap1,hap4,1.4704,0.0162,0.1985,2.7423,TRUE
Glyma.17G074000,protein_content,hap1,hap2,0.9013,0.0071,0.2484,1.5542,TRUE
Glyma.07G148100,protein_content,hap1,hap2,0.7196,0.0255,0.0891,1.3501,TRUE
Glyma.20G187100,protein_content,hap1,hap3,1.7661,0.003,0.5148,3.0175,TRUE
Glyma.20G187100,protein_content,hap2,hap3,2.2773,0.0001,0.9919,3.5626,TRUE
Glyma.06G205300,protein_content,hap1,hap3,1.1038,0.001,0.4519,1.7556,TRUE
Glyma.08G104000,protein_content,hap1,hap2,1.7481,0.0005,0.6227,2.8735,TRUE
Glyma.08G104000,protein_content,hap1,hap3,1.5177,0.0047,0.3575,2.6779,TRUE
Glyma.08G145000,protein_content,hap1,hap2,1.3369,0,0.7519,1.9218,TRUE
Glyma.10G025800,protein_content,hap1,hap2,1.2375,0.0196,0.2005,2.2744,TRUE
Glyma.03G059700,protein_content,hap1,hap4,-1.5184,0.0393,-2.9777,-0.059,TRUE
Glyma.18G176000,protein_content,hap1,hap4,2.4492,0.0011,0.8478,4.0506,TRUE
Glyma.08G119100,protein_content,hap2,hap3,-1.9877,0,-3.1112,-0.8642,TRUE
Glyma.18G159700,protein_content,hap2,hap3,1.1605,0.0184,0.16,2.161,TRUE
Glyma.17G016600,protein_content,hap1,hap2,2.1749,0.0005,0.8332,3.5166,TRUE
Glyma.06G275400,protein_content,hap1,hap2,-1.4281,0.0011,-2.4047,-0.4516,TRUE
Glyma.08G145800,protein_content,hap1,hap2,1.2492,0.0001,0.6307,1.8677,TRUE
Glyma.12G193800,protein_content,hap1,hap3,-1.3231,0.0282,-2.5324,-0.1138,TRUE
Glyma.17G160500,protein_content,hap1,hap2,1.0143,0.0013,0.4013,1.6273,TRUE
Glyma.20G164700,protein_content,hap1,hap2,1.8513,0.0032,0.5303,3.1724,TRUE
Glyma.15G052700,protein_content,hap1,hap3,-0.7389,0.0455,-1.4628,-0.0151,TRUE
Glyma.06G045800,protein_content,hap1,hap2,-0.8762,0.0072,-1.5123,-0.2401,TRUE
Glyma.01G101300,protein_content,hap1,hap3,0.7059,0.0231,0.0977,1.3141,TRUE
Glyma.13G031100,protein_content,hap1,hap3,-0.905,0.0195,-1.6913,-0.1188,TRUE
Glyma.11G165300,protein_content,hap1,hap2,1.1159,0.0214,0.1344,2.0974,TRUE
Glyma.14G191400,protein_content,hap3,hap4,2.5658,0.0006,0.8943,4.2374,TRUE
Glyma.08G178500,protein_content,hap1,hap2,1.1019,0.0148,0.2181,1.9858,TRUE
Glyma.19G115900,protein_content,hap1,hap2,1.9058,0.0009,0.794,3.0176,TRUE
Glyma.20G085700,protein_content,hap1,hap2,2.0157,0.0007,0.8567,3.1747,TRUE
Glyma.04G042300,protein_content,hap1,hap2,-1.4022,0.034,-2.6976,-0.1069,TRUE
Glyma.17G016800,protein_content,hap1,hap2,2.0906,0.0007,0.8888,3.2923,TRUE
Glyma.06G088300,protein_content,hap1,hap2,-2.0074,0.0024,-3.2961,-0.7188,TRUE
Glyma.18G170100,protein_content,hap1,hap2,1.3405,0.0024,0.4808,2.2001,TRUE
Glyma.18G048900,protein_content,hap1,hap2,-1.7189,0.0009,-2.7244,-0.7133,TRUE
Glyma.06G195100,protein_content,hap1,hap3,0.9157,0.0154,0.144,1.6874,TRUE
Glyma.08G130600,protein_content,hap1,hap4,1.9045,0.0001,0.8698,2.9391,TRUE
Glyma.05G122300,protein_content,hap1,hap3,-1.2558,0.0264,-2.3926,-0.119,TRUE
Glyma.17G029900,protein_content,hap1,hap2,1.2267,0.0005,0.5389,1.9144,TRUE
Glyma.16G179200,protein_content,hap1,hap5,2.154,0.0108,0.344,3.9641,TRUE
Glyma.17G186200,protein_content,hap2,hap8,-1.8713,0.0014,-3.1674,-0.5753,TRUE
Glyma.17G186200,protein_content,hap7,hap8,-2.8508,0.0006,-4.702,-0.9997,TRUE
Glyma.10G098700,protein_content,hap1,hap3,3.2086,0,1.5929,4.8243,TRUE
